game_date,sport_key,home_team,away_team,source,commence_time,home_ml,away_ml,draw_ml,home_price_decimal,away_price_decimal,draw_price_decimal,home_spread,away_spread,home_spread_ml,away_spread_ml,home_spread_price_decimal,away_spread_price_decimal,total_line,over_ml,under_ml,over_price_decimal,under_price_decimal,home_score,away_score,result,season
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betmgm,2026-08-23 00:05:00+00,,,,,,,,,,,,,6.5,210,-275,3.1,1.3636,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,atg,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,atg_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,bet365,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,125,-150,2.25,1.6667,8.5,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,betmgm,2026-08-23 00:10:00+00,,,,,,,-2.5,1.5,190,-150,2.9,1.6667,16.5,425,-650,5.25,1.1538,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,betrivers,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,133,-159,2.33,1.6289,8,-113,-107,1.885,1.9346,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,betrivers_ca,2026-08-23 00:10:00+00,20000,,,201,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,betrivers_ca_open,2026-08-23 00:10:00+00,1200,,,13,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,caesars,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,122,-145,2.22,1.6897,16.5,200,-275,3,1.3636,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,draftkings,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,124,-149,2.24,1.6711,8.5,-108,-112,1.9259,1.8929,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,fanatics,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,130,-160,2.3,1.625,9.5,100,-130,2,1.7692,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,fanduel,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,125,-150,2.25,1.6667,8,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,hardrock,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,130,-140,2.3,1.7143,16.5,195,-260,2.95,1.3846,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,maverick_games,2026-08-23 00:10:00+00,-189,136,,1.5291,2.36,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,maverick_games_open,2026-08-23 00:10:00+00,-179,131,,1.5587,2.31,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,mybookie,2026-08-23 00:10:00+00,129,-152,,2.29,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,mybookie_open,2026-08-23 00:10:00+00,123,-144,,2.23,1.6944,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,paf,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,paf_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,parx,2026-08-23 00:10:00+00,,,,,,,-1.5,1.5,133,-162,2.33,1.6173,8,-113,-107,1.885,1.9346,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,pinnacle,2026-08-23 00:10:00+00,765,-1492,,8.65,1.067,,1.5,2,-296,-205,1.3378,1.4878,12.5,-127,-101,1.7874,1.9901,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,pinnacle_open,2026-08-23 00:10:00+00,568,-853,,6.68,1.1172,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,pmu,2026-08-23 00:10:00+00,14000,,,141,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,pmu_open,2026-08-23 00:10:00+00,1150,,,12.5,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,rushbet,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,rushbet_open,2026-08-23 00:10:00+00,1100,,,12,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,tenbet,2026-08-23 00:10:00+00,,,,,,,,,,,,,7,130,,2.3,,,,,2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_au,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_au_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_be,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_be_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_de,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_de_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_dk,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_dk_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_ee,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_ee_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_fi,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_fi_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_fr,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_fr_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_ie,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_ie_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_it,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_it_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_nl,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_nl_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_no,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_no_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_ro,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_ro_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_se,2026-08-23 00:10:00+00,25000,,,251,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,unibet_se_open,2026-08-23 00:10:00+00,1600,-10000,,17,1.01,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,atg,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,atg_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,bet365,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-125,105,1.8,2.05,11,100,-120,2,1.8333,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betmgm,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-125,105,1.8,2.05,11,-110,-110,1.9091,1.9091,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betrivers,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-125,104,1.8,2.04,11,-107,-113,1.9346,1.885,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betrivers_ca,2026-08-23 00:10:00+00,128,-150,,2.28,1.6667,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betrivers_ca_open,2026-08-23 00:10:00+00,120,-143,,2.2,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,caesars,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-125,105,1.8,2.05,8.5,1000,-3300,11,1.0303,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,draftkings,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-126,104,1.7937,2.04,11,-102,-118,1.9804,1.8475,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,fanatics,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-125,105,1.8,2.05,11,-105,-115,1.9524,1.8696,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,fanduel,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-134,112,1.7463,2.12,10.5,-132,108,1.7576,2.08,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,hardrock,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-125,115,1.8,2.15,7.5,-110,-115,1.9091,1.8696,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,maverick_games,2026-08-23 00:10:00+00,114,-156,,2.14,1.641,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,maverick_games_open,2026-08-23 00:10:00+00,115,-156,,2.15,1.641,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,mybookie,2026-08-23 00:10:00+00,315,-500,,4.15,1.2,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,mybookie_open,2026-08-23 00:10:00+00,120,-167,,2.2,1.5988,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,paf,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,paf_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,parx,2026-08-23 00:10:00+00,,,,,,,1.5,-1.5,-122,104,1.8197,2.04,11,-107,-113,1.9346,1.885,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,pinnacle,2026-08-23 00:10:00+00,988,-2182,,10.88,1.0458,,1,-2,100,135,2,2.35,7.5,336,-503,4.36,1.1988,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,pinnacle_open,2026-08-23 00:10:00+00,431,-606,,5.31,1.165,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,pmu,2026-08-23 00:10:00+00,114,-175,,2.14,1.5714,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,pmu_open,2026-08-23 00:10:00+00,108,-162,,2.08,1.6173,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,rushbet,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,rushbet_open,2026-08-23 00:10:00+00,117,-148,,2.17,1.6757,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,tenbet,2026-08-23 00:10:00+00,,,,,,,,,,,,,9.5,137,,2.37,,,,,2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet,2026-08-23 00:10:00+00,123,-155,,2.23,1.6452,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_au,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_au_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_be,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_be_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_de,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_de_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_dk,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_dk_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ee,2026-08-23 00:10:00+00,123,-155,,2.23,1.6452,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ee_open,2026-08-23 00:10:00+00,117,-148,,2.17,1.6757,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fi,2026-08-23 00:10:00+00,125,-150,,2.25,1.6667,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fi_open,2026-08-23 00:10:00+00,120,-143,,2.2,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fr,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fr_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ie,2026-08-23 00:10:00+00,123,-155,,2.23,1.6452,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ie_open,2026-08-23 00:10:00+00,117,-148,,2.17,1.6757,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_it,2026-08-23 00:10:00+00,123,-155,,2.23,1.6452,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_it_open,2026-08-23 00:10:00+00,117,-148,,2.17,1.6757,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_nl,2026-08-23 00:10:00+00,125,-150,,2.25,1.6667,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_nl_open,2026-08-23 00:10:00+00,120,-143,,2.2,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_no,2026-08-23 00:10:00+00,125,-152,,2.25,1.6579,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_no_open,2026-08-23 00:10:00+00,118,-143,,2.18,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_open,2026-08-23 00:10:00+00,117,-148,,2.17,1.6757,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ro,2026-08-23 00:10:00+00,125,-150,,2.25,1.6667,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ro_open,2026-08-23 00:10:00+00,120,-143,,2.2,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_se,2026-08-23 00:10:00+00,125,-150,,2.25,1.6667,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_se_open,2026-08-23 00:10:00+00,120,-143,,2.2,1.6993,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,fanduel,2026-08-23 00:11:00+00,10000,-100000,,101,1.001,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Arizona Diamondbacks,Cincinnati Reds,fanduel_open,2026-08-23 00:11:00+00,1100,-1450,,12,1.069,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,atg,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,atg_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betrivers_ca,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,betrivers_ca_open,2026-08-23 00:11:00+00,285,-455,,3.85,1.2198,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,fanduel,2026-08-23 00:11:00+00,3400,-4000,,35,1.025,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,fanduel_open,2026-08-23 00:11:00+00,370,-440,,4.7,1.2273,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,paf,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,paf_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,pmu,2026-08-23 00:11:00+00,2000,,,21,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,pmu_open,2026-08-23 00:11:00+00,270,-560,,3.7,1.1786,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,rushbet,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,rushbet_open,2026-08-23 00:11:00+00,275,-530,,3.75,1.1887,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_au,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_au_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_be,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_be_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_de,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_de_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_dk,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_dk_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ee,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ee_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fi,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fi_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fr,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_fr_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ie,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ie_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_it,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_it_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_nl,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_nl_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_no,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_no_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ro,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_ro_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_se,2026-08-23 00:11:00+00,2200,,,23,,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,Colorado Rockies,Cleveland Guardians,unibet_se_open,2026-08-23 00:11:00+00,310,-435,,4.1,1.2299,,,,,,,,,,,,,,,"",2026
2026-08-23,baseball_mlb,San Diego Padres,Minnesota Twins,betmgm,2026-08-23 00:35:00+00,,,,,,,,,,,,,16.5,3300,-10000,34,1.01,,,,2026
